keyword,video_id,title,description,channel_title,channel_id,published_at,duration,view_count,like_count,comment_count,scraped_at
الرباط,vxNEvGqrW9o,اعتراف مرعب من موتسيبي يهز إفريقيا: الكاف تفضح أسرار نهائي الرباط والسنغال تدخل أخطر مرحلة في الطاس,"رئيس الاتحاد الإفريقي لكرة القدم باتريس موتسيبي يفجر مفاجآت صادمة حول نهائي كأس إفريقيا 2025 بين المغرب والسنغال، ويعترف لأول مرة بوجود “اختلالات خطيرة” دفعت الكاف إلى تغيير القوانين واللوائح بشكل عاجل بعد أحداث الرباط المرعبة.
كيف تحولت مباراة نهائية إلى فضيحة عالمية هزت صورة الكرة الإفريقية؟ ولماذا عاد ملف “تاولغيت” والمنشفة والـVAR ليشعل القارة من جديد؟ وهل دخلت السنغال فعلا أخطر مرحلة قانونية أمام الطاس؟
في هذا التحليل الناري، الصحفي محمد البودالي يكشف أخطر ما وراء اعترافات موتسيبي والتحركات السرية للكاف بين المغرب والسنغال.

سؤال للمشاهدين: هل اعتراف موتسيبي هو بداية انهيار الرواية السنغالية في ملف نهائي الرباط؟

موتسيبي
الكاف
المغرب السنغال
فضيحة نهائي الرباط
الطاس
كأس إفريقيا 2025
تاولغيت
VAR
المنتخب المغربي
السنغال المغرب

#المغرب
#السنغال
#الكاف
#موتسيبي
#الطاس
#الرباط
#الكان
#فضيحة
#إفريقيا
#كرة_القدم

موتسيبي المغرب, المغرب السنغال, السنغال و المغرب, المغرب ضد السنغال, السنغال ضد المغرب, موتسيبي يهدد السنغال, المغرب والسنغال, صراع المغرب والسنغال, النسغال ضد المغرب, رئيس السنغال يقاضي الكاف و يرفض تسليم الكاس للمغرب, موتسيبي اليوم, السنغال الكاف, مدرب السنغال, السنغال, موتسيبي, بيان موتسيبي اليوم, في المغرب, تصريح موتسيبي اليوم, المنتخب السنغالي, المغربي, الملاعب المغربية, الجيش المغربي, العمق المغربي, المغرب ابو البيس, الأنباء المغربية, فوز السنغال, السنغال بطل, المغرب, الكاف المغرب, المغرب اليوم, الكان المغرب

الاشتراك في القناة:
https://www.youtube.com/c/BoudaliClashTV?sub_confirmation=1

دعم القناة:
https://www.youtube.com/channel/UCppEDuaNja3XJ4mAkiGDOBQ/join

قناة الصحفي محمد البودالي
منبر إعلامي مغربي يهتم بتحليل ومناقشة أبرز القضايا السياسية، الرياضية، الاجتماعية، الأمنية والاقتصادية التي تهم المواطن المغربي يوميا، بأسلوب مباشر، جريء، مبسط، ومليء بالتشويق والإثارة.

نواكب في هذه القناة آخر أخبار المغرب، الحكومة، البرلمان، الانتخابات، الأحزاب، ملفات الفساد، القرارات الرسمية، القضايا الاجتماعية، الحوادث المثيرة، الرياضة الوطنية، المنتخب المغربي، الجامعة الملكية، وكواليس الأحداث التي تشغل الرأي العام المغربي.

نقدم تحليلات سياسية ساخنة، تقارير مطولة، قراءات عميقة، وكشفا لخلفيات الملفات التي تصنع الحدث داخل المغرب، مع التركيز على تبسيط المعلومة للمشاهد المغربي وربط الأحداث بسياقها الحقيقي بعيدا عن لغة الخشب والتضليل.

القناة تعتمد أسلوبا إعلاميا قويا يجمع بين سرعة الخبر، قوة التحليل، والتشويق الصحفي، مع الدفاع عن مصالح المغرب، مؤسساته، وحدته الترابية، والانتصار للقانون والدولة في مختلف القضايا الوطنية.

إذا كنت تبحث عن الأخبار المغربية الساخنة، التحليلات النارية، وكواليس السياسة والرياضة والمجتمع في المغرب، فأنت في المكان الصحيح.",محمد البودالي Mohamed Boudali,UCppEDuaNja3XJ4mAkiGDOBQ,2026-05-15T21:30:10Z,PT10M50S,6749,411,13,2026-05-17T02:03:55.095909
الرباط,Ny3rzh8x2mM,ولاية أمن الرباط الكبرى تحتفل بالذكرى السبعين لتأسيس المديرية العامة للأمن الوطني,احتفلت ولاية أمن الرباط الكبرى هذا السبت، تحت إشراف رئيسها مصطفى مفيد، بحفل كبير تخليدًا للذكرى السبعين لتأسيس المديرية العامة للأمن الوطني (DGSN),Le360 News,UCN0qLWVjj_T_c2jPro25PBQ,2026-05-16T13:55:57Z,PT2M33S,1306,19,2,2026-05-17T02:03:55.095913
الرباط,EmwkQL3Ml_U,بين مؤيد ومعارض.. قرار منع الجلوس على العشب يُغضب رواد كورنيش الرباط,"بين مؤيد يعتبره حماية ضرورية ومعارض يرى فيه تضييقا على المتنفس.. قرار منع الجلوس على العشب يُغضب رواد كورنيش الرباط

#هسبريس #Hespress #فيديو_هسبريس
#العشب #الرباط #reels #MB



...

شارك برأيك من خلال التعليقات أسفله، وساهم في إغناء النقاش

تابعونا على
https://www.facebook.com/Hespress
https://www.instagram.com/Hespress
https://www.x.com/hespress
https://www.tiktok.com/@hespress
https://t.me/hespress

لتحميل تطبيق هسبريس على 
Android 
http://hes.press/android
iOs
http://hes.press/iOs

https://www.hespress.com 
أول جريدة إلكترونية مغربية تجدد على مدار الساعة

#هسبريس #Hespress #أخبار_مغربية #المغرب أخبار_اليوم",Hespress,UCvyivffb2WwNKonKiLwVAEQ,2026-05-16T10:35:27Z,PT1M33S,6366,130,24,2026-05-17T02:03:55.095917
الرباط,9RwvhzDKRK8,🇲🇦 Rabat : Morocco 🇲🇦,,Wandering the USA,UCWaeS8E0MRZB7xr3tol1cIg,2024-10-04T05:10:59Z,PT15S,233428,2762,74,2026-05-17T02:03:55.095920
مراكش,mfON_MczW54,حصيلة متميزة ومشاريع جديدة.. ولاية أمن مراكش تحتفي بذكرى تأسيس المديرية العامة للأمن الوطني,"----
«العمق المغربي .. صوت المغاربة» 
 جريدة الكترونية مغربية تتجدد على مدار الساعة 
----
زوروا موقعنا الرسمي: http://www.al3omk.com

كما يمنكم متابعتنا على:

Facebook : https://facebook.com/al3omkofficiel/
X (Twitter) : https://x.com/al3omkofficiel
Instagram : https://www.instagram.com/al3omkofficiel/
Telegram : https://t.me/al3omk1
TikTok : https://tiktok.com/@al3omkofficiel
Threads : https://threads.net/@al3omkofficiel
Whatsapp : https://whatsapp.com/channel/0029VZzryh0Gk1G1jOnmei2e

#العمق_المغربي #أخبار #المغرب_على_مدار_الساعة",العمق المغربي,UC67nmHAaEmYiLHjQQm1SXdw,2026-05-16T19:00:39Z,PT13M38S,279,5,0,2026-05-17T02:03:58.863900
مراكش,jb0IEwjFLLw,74 ORIGINAL - Marrakech مراكش Prod. By &quot; DEE &quot;,"Artist : @74or 
Beat By : @DEE_PRODUCTION 
Mix & Master : @DarkyOfficial1 
-----------------------------------------------
74 Original SNAPCHAT 
https://www.snapchat.com/add/k74or
DEE SNAPCHAT 
https://www.snapchat.com/add/dawccd
DARKY SNAPCHAT 
https://www.snapchat.com/add/kingdrkyy
-----------------------------------------------",DEE PRODUCTION - دييـ برودكشن,UCrLuJLvnmoazCkom1dF5OuQ,2023-06-30T19:16:40Z,PT2M13S,8514631,31473,208,2026-05-17T02:03:58.863910
مراكش,ewr71RBc0m4,مُرَّاكُش المدينة الحمراء ❤️  #morocco #morocco🇲🇦 #marrakech #marrakeshmedina #africa #travel #عرب,"مُرَّاكُش أو اموراكوش بالأمازيغية و تعددت أسماؤها من المدينة الحمراء ❤️ إلى عاصمة النخيل🌴، وتوصف بمدينة البهجة 😀، حيث لا تخفى الروح المرحة والميل للنكتة لدى أهلها. 

إنها واجهة المغرب 🇲🇦 السياحية، وعاصمته أيام حكم المرابطين والموحدين. 
تزخر مدينة مراكش بالمعالم الأثرية التاريخية والحضارية الشاهدة على تاريخ عريق …

قولولي شكون يعرف معنى مراكش ؟ 🤔

👈 تابعوني لمعرفة المزيد عن هذه المدينة الساحرة 😍 ! 

Surrounded by a vast palm grove🌴, the medina in Marrakech 🇲🇦 is called the “red city” 🔴 because of its buildings and ramparts of beaten clay, which were built during the residence of the Almohads. The heart of the medina is Jamaa el-Fna square, a vibrant marketplace.

It is one of the most exotic and enchanting places in the world. Although Marrakech is not the capital of Morocco, this vibrant city’s appeal never fails to entice tourists from around the world to come and visit.

#morocco #morocco🇲🇦 #marrakech #marrakeshmedina #africa #travel #arabic",Sahar Brinis,UCFnCVnO2Nxtz7-96PPfAdsQ,2024-01-21T11:04:12Z,PT59S,800615,23414,891,2026-05-17T02:03:58.863914
مراكش,cDokBbDpooM,ساحة جامع الفنا ليلا: اجواء ساحرة لا تصدق | Jemaa el-fna night 🇲🇦,"استعدوا لتجربة استثنائية في المكان الذي لا ينام.. ساحة جامع الفنا ليلاً. في هذا الفيديو، نأخذكم في جولة سينمائية غامرة لنعيش معاً تفاصيل ""المسرح الكوني"" كما وصفته اليونسكو.

ستشعرون وكأنكم وسط الحشود، تستنشقون رائحة التوابل المغربية والشواء، وتسمعون صدى إيقاعات ""كناوة"" تمتزج بحكايات الحكواتي الشعبي. إنها ليست مجرد ساحة، بل هي روح مراكش التي تتجلى في أبهى صورها تحت أضواء المصابيح التقليدية.

ما ستشاهده في هذه الجولة:

إطلالات بانورامية على الساحة من شرفات المقاهي.

حركية الأسواق المحيطة بالساحة في وقت الذروة.

التفاصيل الدقيقة للأطعمة التقليدية التي تشتهر بها الساحة ليلاً.

استمتعوا بالمشاهدة، وإذا أعجبكم المحتوى لا تبخلوا علينا بالإعجاب ومشاركة الفيديو مع محبي السفر والمغامرة.

الهاشتاغات (Hashtags)

#مراكش  #جامع_الفنا #ليالي_مراكش  #marrakech  #MoroccoNight #JemaaElFna #4kwalk #citywalk #asmr",Golden travel ,UCgVyRMe0z_EpOrZpWI042Nw,2026-05-14T18:30:36Z,PT25M39S,4811,57,5,2026-05-17T02:03:58.863917
مراكش,wgEKFH-LAGg,ولاية أمن مراكش تبدع في احتفالات الذكرى 70 لتأسيس الأمن الوطني,"الانتفاضة منبر للجميع ونافذة لكل مناحي الحياة اليومية
: تابعونا على
اشترك في القناة : https://www.youtube.com/@alintifada?sub_confirmation=1
جريدة الانتفاضة - journal al intifada 
من أجل الحداثة
فيسبوك :https://www.facebook.com/alintifada.media/
إنستغرام :https://www.instagram.com/journalalintifada/
تويتر : https://bitly.ws/33uCo 
#Maroc #الانتفاضة #Alintifada 
#Morocco #News #المغرب #أخبار #أخبار_مغربية",جريدة الانتفاضة - journal al-intifada,UCcB5nwuAhUSxuDGzHGjo9bg,2026-05-16T13:55:10Z,PT13M56S,2301,46,14,2026-05-17T02:03:58.863920
طنجة,Uq1PsUNe3hI,أرض محفضة  مسحتها 400 متر كتشوف البحر شاطئ سيدي قنقوش طنجة,"#أرض محفضة مسحتها 400 متر كتشوف شاطئ سيدي قنقوش طنجة 
عقارات للبيع بطنجة 
immobilier Tanger
عقارات طنجة الوسيط 
منازل للبيع طنجة
Commerces à vendre à Tanger
شقق للبيع في طنجة
منازل للبيع في طنجة 
برطما للبيع بطنجة
Appartement a vendre a tanger 
دار للبيع في طنجة
أرض للبيع في طنجة
شقق فاخرة للبيع بطنجة 
عقارات طنجة للبيع
محلات تجارية للبيع في طنجة
اراضي للبيع في طنجة
عقارات طنجة للبيع
منزل للبيع في مدينة طنجة",immobilier Tanger,UCLFuntqDmoQL9zz9nHB8qgw,2026-05-16T20:38:44Z,PT8M1S,375,16,1,2026-05-17T02:04:03.570742
طنجة,1h_EcdHMCLw,العافية شاعلة.. الناس كتشكى من الثمن د الحولي فسوق احرارين بطنجة,"طنجاوي أول موقع بجهة طنجة 😍😍😍

شارك برأيك من خلال التعليقات أسفله

 لاتنسى اشتراك بالقناة  https://www.youtube.com/c/tanjaouimaofficiel

 للاطلاع على آخر أخبار  http://www.tanjaoui.ma

تابعونا على فايسبوك  https://bit.ly/3zqBhLl

  #Tanger  #المغرب #tanjaoui.tv  #طنجاوي  #maroc  #طنجة #morocco #hawli #سوق_الحولي #سوق_الماشية #الحولي #عيد_الاضحى",Tanjaoui طنجاوي,UC_G3oaBi2XkdmQ_QSM-7wDQ,2026-05-16T20:30:56Z,PT20M16S,17904,490,77,2026-05-17T02:04:03.570753
طنجة,wwVq07Agi4k,طنجة.. احتفالية الذكرى 70 لتأسيس المديرية العامة للأمن الوطني,"طنجاوي أول موقع بجهة طنجة 😍😍😍

شارك برأيك من خلال التعليقات أسفله

 لاتنسى اشتراك بالقناة  https://www.youtube.com/c/tanjaouimaofficiel

 للاطلاع على آخر أخبار  http://www.tanjaoui.ma

تابعونا على فايسبوك  https://bit.ly/3zqBhLl

  #Tanger  #المغرب #tanjaoui.tv  #طنجاوي  #maroc  #طنجة #morocco #المديرية_العامة_للأمن_الوطني #احتفالية #dgsn",Tanjaoui طنجاوي,UC_G3oaBi2XkdmQ_QSM-7wDQ,2026-05-16T12:59:51Z,PT4M24S,1348,17,1,2026-05-17T02:04:03.570757
طنجة,G2sUOm7qFrg,جولة في سوق الحولي بطنجة 🐏 اجواء وأسعار اليوم,"اليوم خديتكوم معايا فجولة داخل سوق الحرارين بطنجة 🇲🇦 اجواء السوق، الحولي، الناس والحركة ديال العيد 🐏 إلى عجبكم الفيديو متنساوش اللايك والاشتراك ❤️
 
#طنجة #سوق-الحولي #عيد-الاضحى #المغرب",Tanger Geo,UC2jwKR8ffscSfGZMHareqCg,2026-05-15T17:38:03Z,PT27M32S,9103,128,18,2026-05-17T02:04:03.570760
